enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K23997	Cmq_c19Ua_121	Cmq_c19Ua_121	1895	c_000000000031	None	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	None
K03312	Cmq_c19Ua_121	Cmq_c19Ua_121	1857	c_000000000030	None	glutamate:Na+ symporter, ESS family	None
K00974	Cmq_c19Ua_121	Cmq_c19Ua_121	1926	c_000000000031	None	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	None
K01883	Cmq_c19Ua_121	Cmq_c19Ua_121	1757	c_000000000030	None	cysteinyl-tRNA synthetase [EC:6.1.1.16]	None
K01673	Cmq_c19Ua_121	Cmq_c19Ua_121	1764	c_000000000030	None	carbonic anhydrase [EC:4.2.1.1]	None
K01869	Cmq_c19Ua_121	Cmq_c19Ua_121	1906	c_000000000031	None	leucyl-tRNA synthetase [EC:6.1.1.4]	None
K03501	Cmq_c19Ua_121	Cmq_c19Ua_121	1950	c_000000000031	None	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	None
K05570	Cmq_c19Ua_121	Cmq_c19Ua_121	1819	c_000000000030	None	multicomponent Na+:H+ antiporter subunit F	None
K22468	Cmq_c19Ua_121	Cmq_c19Ua_121	1809	c_000000000030	None	polyphosphate kinase [EC:2.7.4.34]	None
K22468	Cmq_c19Ua_121	Cmq_c19Ua_121	847	c_000000000012	None	polyphosphate kinase [EC:2.7.4.34]	None
K01448	Cmq_c19Ua_121	Cmq_c19Ua_121	1946	c_000000000031	None	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	None
K06131	Cmq_c19Ua_121	Cmq_c19Ua_121	1828	c_000000000030	None	cardiolipin synthase A/B [EC:2.7.8.-]	None
K05571	Cmq_c19Ua_121	Cmq_c19Ua_121	1820	c_000000000030	None	multicomponent Na+:H+ antiporter subunit G	None
K05565	Cmq_c19Ua_121	Cmq_c19Ua_121	289	c_000000000001	None	multicomponent Na+:H+ antiporter subunit A	None
K05565	Cmq_c19Ua_121	Cmq_c19Ua_121	1815	c_000000000030	None	multicomponent Na+:H+ antiporter subunit A	None
K00384	Cmq_c19Ua_121	Cmq_c19Ua_121	1944	c_000000000031	None	thioredoxin reductase (NADPH) [EC:1.8.1.9]	None
K05567	Cmq_c19Ua_121	Cmq_c19Ua_121	1816	c_000000000030	None	multicomponent Na+:H+ antiporter subunit C	None
K05567	Cmq_c19Ua_121	Cmq_c19Ua_121	288	c_000000000001	None	multicomponent Na+:H+ antiporter subunit C	None
K04043	Cmq_c19Ua_121	Cmq_c19Ua_121	1866	c_000000000030	None	molecular chaperone DnaK	None
K01462	Cmq_c19Ua_121	Cmq_c19Ua_121	1825	c_000000000030	None	peptide deformylase [EC:3.5.1.88]	None
K01462	Cmq_c19Ua_121	Cmq_c19Ua_121	66	c_000000000001	None	peptide deformylase [EC:3.5.1.88]	None
K22278	Cmq_c19Ua_121	Cmq_c19Ua_121	1970	c_000000000031	None	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	None
K04485	Cmq_c19Ua_121	Cmq_c19Ua_121	1762	c_000000000030	None	DNA repair protein RadA/Sms	None
K03671	Cmq_c19Ua_121	Cmq_c19Ua_121	1873	c_000000000031	None	thioredoxin	None
K03671	Cmq_c19Ua_121	Cmq_c19Ua_121	1945	c_000000000031	None	thioredoxin	None
K05566	Cmq_c19Ua_121	Cmq_c19Ua_121	1815	c_000000000030	None	multicomponent Na+:H+ antiporter subunit B	None
K01533	Cmq_c19Ua_121	Cmq_c19Ua_121	1998	c_000000000031	None	P-type Cu2+ transporter [EC:7.2.2.9]	None
K02990	Cmq_c19Ua_121	Cmq_c19Ua_121	1881	c_000000000031	None	small subunit ribosomal protein S6	None
K03536	Cmq_c19Ua_121	Cmq_c19Ua_121	1953	c_000000000031	None	ribonuclease P protein component [EC:3.1.26.5]	None
K08884	Cmq_c19Ua_121	Cmq_c19Ua_121	1985	c_000000000031	None	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	None
K00016	Cmq_c19Ua_121	Cmq_c19Ua_121	2034	c_000000000032	None	L-lactate dehydrogenase [EC:1.1.1.27]	None
K09813	Cmq_c19Ua_121	Cmq_c19Ua_121	1897	c_000000000031	None	hemin transport system permease protein	None
K03696	Cmq_c19Ua_121	Cmq_c19Ua_121	1768	c_000000000030	None	ATP-dependent Clp protease ATP-binding subunit ClpC	None
K05568	Cmq_c19Ua_121	Cmq_c19Ua_121	1817	c_000000000030	None	multicomponent Na+:H+ antiporter subunit D	None
K05568	Cmq_c19Ua_121	Cmq_c19Ua_121	287	c_000000000001	None	multicomponent Na+:H+ antiporter subunit D	None
K01875	Cmq_c19Ua_121	Cmq_c19Ua_121	2045	c_000000000032	None	seryl-tRNA synthetase [EC:6.1.1.11]	None
K07222	Cmq_c19Ua_121	Cmq_c19Ua_121	1900	c_000000000031	None	putative flavoprotein involved in K+ transport	None
K14060	Cmq_c19Ua_121	Cmq_c19Ua_121	673	c_000000000006	None	putative DNA-invertase from lambdoid prophage Rac	None
K14060	Cmq_c19Ua_121	Cmq_c19Ua_121	1938	c_000000000031	None	putative DNA-invertase from lambdoid prophage Rac	None
K03497	Cmq_c19Ua_121	Cmq_c19Ua_121	1948	c_000000000031	None	ParB family transcriptional regulator, chromosome partitioning protein	None
K06048	Cmq_c19Ua_121	Cmq_c19Ua_121	1822	c_000000000030	None	glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	None
K05569	Cmq_c19Ua_121	Cmq_c19Ua_121	1818	c_000000000030	None	multicomponent Na+:H+ antiporter subunit E	None
K05569	Cmq_c19Ua_121	Cmq_c19Ua_121	286	c_000000000001	None	multicomponent Na+:H+ antiporter subunit E	None
K03695	Cmq_c19Ua_121	Cmq_c19Ua_121	1855	c_000000000030	None	ATP-dependent Clp protease ATP-binding subunit ClpB	None
K20074	Cmq_c19Ua_121	Cmq_c19Ua_121	1989	c_000000000031	None	PPM family protein phosphatase [EC:3.1.3.16]	None
K03652	Cmq_c19Ua_121	Cmq_c19Ua_121	1969	c_000000000031	None	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	None
K01858	Cmq_c19Ua_121	Cmq_c19Ua_121	1886	c_000000000031	None	myo-inositol-1-phosphate synthase [EC:5.5.1.4]	None
K04075	Cmq_c19Ua_121	Cmq_c19Ua_121	1793	c_000000000030	None	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	None
K07025	Cmq_c19Ua_121	Cmq_c19Ua_121	1979	c_000000000031	None	putative hydrolase of the HAD superfamily	None
K26606	Cmq_c19Ua_121	Cmq_c19Ua_121	1923	c_000000000031	None	branched chain amino acid efflux pump	None
K22476	Cmq_c19Ua_121	Cmq_c19Ua_121	1826	c_000000000030	None	N-acetylglutamate synthase [EC:2.3.1.1]	None
K18926	Cmq_c19Ua_121	Cmq_c19Ua_121	1770	c_000000000030	None	MFS transporter, DHA2 family, lincomycin resistance protein	None
K13640	Cmq_c19Ua_121	Cmq_c19Ua_121	1863	c_000000000030	None	MerR family transcriptional regulator, heat shock protein HspR	None
K00760	Cmq_c19Ua_121	Cmq_c19Ua_121	1792	c_000000000030	None	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	None
K27888	Cmq_c19Ua_121	Cmq_c19Ua_121	1999	c_000000000031	None	phospholipid scramblase	None
K01126	Cmq_c19Ua_121	Cmq_c19Ua_121	2035	c_000000000032	None	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	None
K02348	Cmq_c19Ua_121	Cmq_c19Ua_121	1840	c_000000000030	None	ElaA protein	None
K03297	Cmq_c19Ua_121	Cmq_c19Ua_121	1936	c_000000000031	None	small multidrug resistance pump	None
K03297	Cmq_c19Ua_121	Cmq_c19Ua_121	1678	c_000000000029	None	small multidrug resistance pump	None
K03297	Cmq_c19Ua_121	Cmq_c19Ua_121	1935	c_000000000031	None	small multidrug resistance pump	None
K07146	Cmq_c19Ua_121	Cmq_c19Ua_121	1892	c_000000000031	None	UPF0176 protein	None
K26605	Cmq_c19Ua_121	Cmq_c19Ua_121	1924	c_000000000031	None	branched chain amino acid efflux pump	None
K03687	Cmq_c19Ua_121	Cmq_c19Ua_121	1865	c_000000000030	None	molecular chaperone GrpE	None
K26110	Cmq_c19Ua_121	Cmq_c19Ua_121	1771	c_000000000030	None	GMP reductase [EC:1.7.1.7]	None
K02313	Cmq_c19Ua_121	Cmq_c19Ua_121	1955	c_000000000031	None	chromosomal replication initiator protein	None
K01551	Cmq_c19Ua_121	Cmq_c19Ua_121	1779	c_000000000030	None	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	None
K06200	Cmq_c19Ua_121	Cmq_c19Ua_121	1777	c_000000000030	None	carbon starvation protein	None
K03218	Cmq_c19Ua_121	Cmq_c19Ua_121	1756	c_000000000030	None	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	None
K02338	Cmq_c19Ua_121	Cmq_c19Ua_121	1956	c_000000000031	None	DNA polymerase III subunit beta [EC:2.7.7.7]	None
K06177	Cmq_c19Ua_121	Cmq_c19Ua_121	926	c_000000000012	None	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	None
K06177	Cmq_c19Ua_121	Cmq_c19Ua_121	2014	c_000000000032	None	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	None
K05522	Cmq_c19Ua_121	Cmq_c19Ua_121	771	c_000000000012	None	endonuclease VIII [EC:3.2.2.- 4.2.99.18]	None
K05522	Cmq_c19Ua_121	Cmq_c19Ua_121	1894	c_000000000031	None	endonuclease VIII [EC:3.2.2.- 4.2.99.18]	None
K07735	Cmq_c19Ua_121	Cmq_c19Ua_121	1925	c_000000000031	None	putative transcriptional regulator	None
K02314	Cmq_c19Ua_121	Cmq_c19Ua_121	1878	c_000000000031	None	replicative DNA helicase [EC:5.6.2.3]	None
K26249	Cmq_c19Ua_121	Cmq_c19Ua_121	2025	c_000000000032	None	nucleoid-associated protein Lsr2	None
K04567	Cmq_c19Ua_121	Cmq_c19Ua_121	1775	c_000000000030	None	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	None
K07052	Cmq_c19Ua_121	Cmq_c19Ua_121	2038	c_000000000032	None	CAAX protease family protein	None
K17686	Cmq_c19Ua_121	Cmq_c19Ua_121	1875	c_000000000031	None	P-type Cu+ transporter [EC:7.2.2.8]	None
K07093	Cmq_c19Ua_121	Cmq_c19Ua_121	1776	c_000000000030	None	uncharacterized protein	None
K07736	Cmq_c19Ua_121	Cmq_c19Ua_121	1760	c_000000000030	None	CarD family transcriptional regulator, regulator of rRNA transcription	None
K03975	Cmq_c19Ua_121	Cmq_c19Ua_121	1977	c_000000000031	None	membrane-associated protein	None
K03975	Cmq_c19Ua_121	Cmq_c19Ua_121	1555	c_000000000029	None	membrane-associated protein	None
K02470	Cmq_c19Ua_121	Cmq_c19Ua_121	1959	c_000000000031	None	DNA gyrase subunit B [EC:5.6.2.2]	None
K04564	Cmq_c19Ua_121	Cmq_c19Ua_121	2031	c_000000000032	None	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	None
K00138	Cmq_c19Ua_121	Cmq_c19Ua_121	1862	c_000000000030	None	aldehyde dehydrogenase [EC:1.2.1.-]	None
K02520	Cmq_c19Ua_121	Cmq_c19Ua_121	591	c_000000000004	None	translation initiation factor IF-3	None
K02864	Cmq_c19Ua_121	Cmq_c19Ua_121	734	c_000000000010	None	large subunit ribosomal protein L10	None
K07667	Cmq_c19Ua_121	Cmq_c19Ua_121	693	c_000000000007	None	two-component system, OmpR family, KDP operon response regulator KdpE	None
K07101	Cmq_c19Ua_121	Cmq_c19Ua_121	697	c_000000000007	None	uncharacterized protein	None
K21688	Cmq_c19Ua_121	Cmq_c19Ua_121	814	c_000000000012	None	resuscitation-promoting factor RpfB	None
K02904	Cmq_c19Ua_121	Cmq_c19Ua_121	639	c_000000000005	None	large subunit ribosomal protein L29	None
K02279	Cmq_c19Ua_121	Cmq_c19Ua_121	798	c_000000000012	None	pilus assembly protein CpaB	None
K02906	Cmq_c19Ua_121	Cmq_c19Ua_121	631	c_000000000005	None	large subunit ribosomal protein L3	None
K06221	Cmq_c19Ua_121	Cmq_c19Ua_121	1360	c_000000000023	None	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	None
K06221	Cmq_c19Ua_121	Cmq_c19Ua_121	753	c_000000000012	None	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	None
K03402	Cmq_c19Ua_121	Cmq_c19Ua_121	603	c_000000000004	None	transcriptional regulator of arginine metabolism	None
K02907	Cmq_c19Ua_121	Cmq_c19Ua_121	661	c_000000000005	None	large subunit ribosomal protein L30	None
K02913	Cmq_c19Ua_121	Cmq_c19Ua_121	788	c_000000000012	None	large subunit ribosomal protein L33	None
K14393	Cmq_c19Ua_121	Cmq_c19Ua_121	755	c_000000000012	None	cation/acetate symporter	None
K25589	Cmq_c19Ua_121	Cmq_c19Ua_121	718	c_000000000008	None	inosine/uridine nucleosidase [EC:3.2.2.2 3.2.2.3]	None
K03758	Cmq_c19Ua_121	Cmq_c19Ua_121	857	c_000000000012	None	arginine:ornithine antiporter / lysine permease	None
K02876	Cmq_c19Ua_121	Cmq_c19Ua_121	662	c_000000000005	None	large subunit ribosomal protein L15	None
K02902	Cmq_c19Ua_121	Cmq_c19Ua_121	789	c_000000000012	None	large subunit ribosomal protein L28	None
K02916	Cmq_c19Ua_121	Cmq_c19Ua_121	592	c_000000000004	None	large subunit ribosomal protein L35	None
K16785	Cmq_c19Ua_121	Cmq_c19Ua_121	1448	c_000000000023	None	energy-coupling factor transport system permease protein	None
K16785	Cmq_c19Ua_121	Cmq_c19Ua_121	613	c_000000000005	None	energy-coupling factor transport system permease protein	None
K01548	Cmq_c19Ua_121	Cmq_c19Ua_121	691	c_000000000007	None	potassium-transporting ATPase KdpC subunit	None
K02874	Cmq_c19Ua_121	Cmq_c19Ua_121	650	c_000000000005	None	large subunit ribosomal protein L14	None
K22757	Cmq_c19Ua_121	Cmq_c19Ua_121	744	c_000000000012	None	glutaminyl-peptide cyclotransferase [EC:2.3.2.5]	None
K05589	Cmq_c19Ua_121	Cmq_c19Ua_121	864	c_000000000012	None	cell division protein FtsB	None
K02379	Cmq_c19Ua_121	Cmq_c19Ua_121	655	c_000000000005	None	FdhD protein	None
K03701	Cmq_c19Ua_121	Cmq_c19Ua_121	1467	c_000000000029	None	excinuclease ABC subunit A	None
K03701	Cmq_c19Ua_121	Cmq_c19Ua_121	589	c_000000000004	None	excinuclease ABC subunit A	None
K13936	Cmq_c19Ua_121	Cmq_c19Ua_121	820	c_000000000012	None	malonate transporter and related proteins	None
K02032	Cmq_c19Ua_121	Cmq_c19Ua_121	620	c_000000000005	None	peptide/nickel transport system ATP-binding protein	None
K18917	Cmq_c19Ua_121	Cmq_c19Ua_121	766	c_000000000012	None	mycoredoxin [EC:1.20.4.3]	None
K01934	Cmq_c19Ua_121	Cmq_c19Ua_121	799	c_000000000012	None	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	None
K06901	Cmq_c19Ua_121	Cmq_c19Ua_121	746	c_000000000012	None	adenine/guanine/hypoxanthine permease	None
K02965	Cmq_c19Ua_121	Cmq_c19Ua_121	635	c_000000000005	None	small subunit ribosomal protein S19	None
K03299	Cmq_c19Ua_121	Cmq_c19Ua_121	720	c_000000000008	None	gluconate:H+ symporter, GntP family	None
K13892	Cmq_c19Ua_121	Cmq_c19Ua_121	620	c_000000000005	None	glutathione transport system ATP-binding protein	None
K18455	Cmq_c19Ua_121	Cmq_c19Ua_121	873	c_000000000012	None	mycothiol S-conjugate amidase [EC:3.5.1.115]	None
K02961	Cmq_c19Ua_121	Cmq_c19Ua_121	640	c_000000000005	None	small subunit ribosomal protein S17	None
K02963	Cmq_c19Ua_121	Cmq_c19Ua_121	786	c_000000000012	None	small subunit ribosomal protein S18	None
K03499	Cmq_c19Ua_121	Cmq_c19Ua_121	838	c_000000000012	None	trk/ktr system potassium uptake protein	None
K13891	Cmq_c19Ua_121	Cmq_c19Ua_121	621	c_000000000005	None	glutathione transport system permease protein	None
K11738	Cmq_c19Ua_121	Cmq_c19Ua_121	606	c_000000000004	None	L-asparagine permease	None
K05995	Cmq_c19Ua_121	Cmq_c19Ua_121	761	c_000000000012	None	dipeptidase E [EC:3.4.13.21]	None
K02988	Cmq_c19Ua_121	Cmq_c19Ua_121	660	c_000000000005	None	small subunit ribosomal protein S5	None
K20491	Cmq_c19Ua_121	Cmq_c19Ua_121	843	c_000000000012	None	lantibiotic transport system permease protein	None
K03704	Cmq_c19Ua_121	Cmq_c19Ua_121	1556	c_000000000029	None	cold shock protein	None
K03704	Cmq_c19Ua_121	Cmq_c19Ua_121	742	c_000000000012	None	cold shock protein	None
K01890	Cmq_c19Ua_121	Cmq_c19Ua_121	597	c_000000000004	None	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	None
K02355	Cmq_c19Ua_121	Cmq_c19Ua_121	617	c_000000000005	None	elongation factor G	None
K20490	Cmq_c19Ua_121	Cmq_c19Ua_121	844	c_000000000012	None	lantibiotic transport system ATP-binding protein	None
K22522	Cmq_c19Ua_121	Cmq_c19Ua_121	703	c_000000000007	None	cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]	None
K13890	Cmq_c19Ua_121	Cmq_c19Ua_121	622	c_000000000005	None	glutathione transport system permease protein	None
K03498	Cmq_c19Ua_121	Cmq_c19Ua_121	837	c_000000000012	None	trk/ktr system potassium uptake protein	None
K13889	Cmq_c19Ua_121	Cmq_c19Ua_121	619	c_000000000005	None	glutathione transport system substrate-binding protein	None
K01241	Cmq_c19Ua_121	Cmq_c19Ua_121	696	c_000000000007	None	AMP nucleosidase [EC:3.2.2.4]	None
K01889	Cmq_c19Ua_121	Cmq_c19Ua_121	596	c_000000000004	None	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	None
K03046	Cmq_c19Ua_121	Cmq_c19Ua_121	729	c_000000000009	None	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	None
K02358	Cmq_c19Ua_121	Cmq_c19Ua_121	618	c_000000000005	None	elongation factor Tu	None
K05813	Cmq_c19Ua_121	Cmq_c19Ua_121	723	c_000000000008	None	sn-glycerol 3-phosphate transport system substrate-binding protein	None
K02946	Cmq_c19Ua_121	Cmq_c19Ua_121	630	c_000000000005	None	small subunit ribosomal protein S10	None
K01056	Cmq_c19Ua_121	Cmq_c19Ua_121	849	c_000000000012	None	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	None
K01056	Cmq_c19Ua_121	Cmq_c19Ua_121	839	c_000000000012	None	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	None
K01726	Cmq_c19Ua_121	Cmq_c19Ua_121	830	c_000000000012	None	gamma-carbonic anhydrase [EC:4.2.1.-]	None
K02950	Cmq_c19Ua_121	Cmq_c19Ua_121	615	c_000000000005	None	small subunit ribosomal protein S12	None
K16925	Cmq_c19Ua_121	Cmq_c19Ua_121	611	c_000000000005	None	energy-coupling factor transport system permease protein	None
K01524	Cmq_c19Ua_121	Cmq_c19Ua_121	1512	c_000000000029	None	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	None
K01524	Cmq_c19Ua_121	Cmq_c19Ua_121	866	c_000000000012	None	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	None
K03723	Cmq_c19Ua_121	Cmq_c19Ua_121	856	c_000000000012	None	transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]	None
K01874	Cmq_c19Ua_121	Cmq_c19Ua_121	810	c_000000000012	None	methionyl-tRNA synthetase [EC:6.1.1.10]	None
K02992	Cmq_c19Ua_121	Cmq_c19Ua_121	616	c_000000000005	None	small subunit ribosomal protein S7	None
K01082	Cmq_c19Ua_121	Cmq_c19Ua_121	769	c_000000000012	None	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	None
K02982	Cmq_c19Ua_121	Cmq_c19Ua_121	637	c_000000000005	None	small subunit ribosomal protein S3	None
K05814	Cmq_c19Ua_121	Cmq_c19Ua_121	725	c_000000000008	None	sn-glycerol 3-phosphate transport system permease protein	None
K09009	Cmq_c19Ua_121	Cmq_c19Ua_121	865	c_000000000012	None	uncharacterized protein	None
K09791	Cmq_c19Ua_121	Cmq_c19Ua_121	608	c_000000000004	None	uncharacterized protein	None
K05815	Cmq_c19Ua_121	Cmq_c19Ua_121	724	c_000000000008	None	sn-glycerol 3-phosphate transport system permease protein	None
K01246	Cmq_c19Ua_121	Cmq_c19Ua_121	804	c_000000000012	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	None
K18918	Cmq_c19Ua_121	Cmq_c19Ua_121	679	c_000000000006	None	RHH-type transcriptional regulator, rel operon repressor / antitoxin RelB	None
K02954	Cmq_c19Ua_121	Cmq_c19Ua_121	787	c_000000000012	None	small subunit ribosomal protein S14	None
K02217	Cmq_c19Ua_121	Cmq_c19Ua_121	699	c_000000000007	None	ferritin [EC:1.16.3.2]	None
K03321	Cmq_c19Ua_121	Cmq_c19Ua_121	698	c_000000000007	None	sulfate permease, SulP family	None
K03282	Cmq_c19Ua_121	Cmq_c19Ua_121	797	c_000000000012	None	large conductance mechanosensitive channel	None
K13052	Cmq_c19Ua_121	Cmq_c19Ua_121	864	c_000000000012	None	cell division protein DivIC	None
K03043	Cmq_c19Ua_121	Cmq_c19Ua_121	728	c_000000000009	None	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	None
K03724	Cmq_c19Ua_121	Cmq_c19Ua_121	770	c_000000000012	None	ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4]	None
K01866	Cmq_c19Ua_121	Cmq_c19Ua_121	609	c_000000000004	None	tyrosyl-tRNA synthetase [EC:6.1.1.1]	None
K02837	Cmq_c19Ua_121	Cmq_c19Ua_121	835	c_000000000012	None	peptide chain release factor 3	None
K02994	Cmq_c19Ua_121	Cmq_c19Ua_121	657	c_000000000005	None	small subunit ribosomal protein S8	None
K25814	Cmq_c19Ua_121	Cmq_c19Ua_121	711	c_000000000008	None	mannose PTS system EIIBCA component [EC:2.7.1.191]	None
K07653	Cmq_c19Ua_121	Cmq_c19Ua_121	793	c_000000000012	None	two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]	None
K02878	Cmq_c19Ua_121	Cmq_c19Ua_121	638	c_000000000005	None	large subunit ribosomal protein L16	None
K16164	Cmq_c19Ua_121	Cmq_c19Ua_121	848	c_000000000012	None	acylpyruvate hydrolase [EC:3.7.1.5]	None
K08372	Cmq_c19Ua_121	Cmq_c19Ua_121	794	c_000000000012	None	putative serine protease PepD [EC:3.4.21.-]	None
K02887	Cmq_c19Ua_121	Cmq_c19Ua_121	593	c_000000000004	None	large subunit ribosomal protein L20	None
K02886	Cmq_c19Ua_121	Cmq_c19Ua_121	634	c_000000000005	None	large subunit ribosomal protein L2	None
K02892	Cmq_c19Ua_121	Cmq_c19Ua_121	633	c_000000000005	None	large subunit ribosomal protein L23	None
K07646	Cmq_c19Ua_121	Cmq_c19Ua_121	692	c_000000000007	None	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	None
K07120	Cmq_c19Ua_121	Cmq_c19Ua_121	705	c_000000000007	None	uncharacterized protein	None
K02931	Cmq_c19Ua_121	Cmq_c19Ua_121	652	c_000000000005	None	large subunit ribosomal protein L5	None
K02528	Cmq_c19Ua_121	Cmq_c19Ua_121	815	c_000000000012	None	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	None
K02933	Cmq_c19Ua_121	Cmq_c19Ua_121	658	c_000000000005	None	large subunit ribosomal protein L6	None
K01547	Cmq_c19Ua_121	Cmq_c19Ua_121	690	c_000000000007	None	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	None
K07056	Cmq_c19Ua_121	Cmq_c19Ua_121	808	c_000000000012	None	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	None
K02890	Cmq_c19Ua_121	Cmq_c19Ua_121	636	c_000000000005	None	large subunit ribosomal protein L22	None
K03437	Cmq_c19Ua_121	Cmq_c19Ua_121	595	c_000000000004	None	RNA methyltransferase, TrmH family	None
K03437	Cmq_c19Ua_121	Cmq_c19Ua_121	747	c_000000000012	None	RNA methyltransferase, TrmH family	None
K01546	Cmq_c19Ua_121	Cmq_c19Ua_121	689	c_000000000007	None	potassium-transporting ATPase potassium-binding subunit	None
K02926	Cmq_c19Ua_121	Cmq_c19Ua_121	632	c_000000000005	None	large subunit ribosomal protein L4	None
K01750	Cmq_c19Ua_121	Cmq_c19Ua_121	607	c_000000000004	None	ornithine cyclodeaminase [EC:4.3.1.12]	None
K00847	Cmq_c19Ua_121	Cmq_c19Ua_121	647	c_000000000005	None	fructokinase [EC:2.7.1.4]	None
K07669	Cmq_c19Ua_121	Cmq_c19Ua_121	792	c_000000000012	None	two-component system, OmpR family, response regulator MprA	None
K07084	Cmq_c19Ua_121	Cmq_c19Ua_121	774	c_000000000012	None	putative amino acid transporter	None
K02881	Cmq_c19Ua_121	Cmq_c19Ua_121	659	c_000000000005	None	large subunit ribosomal protein L18	None
K02895	Cmq_c19Ua_121	Cmq_c19Ua_121	651	c_000000000005	None	large subunit ribosomal protein L24	None
K00661	Cmq_c19Ua_121	Cmq_c19Ua_121	708	c_000000000007	None	maltose O-acetyltransferase [EC:2.3.1.79]	None
K12503	Cmq_c19Ua_121	Cmq_c19Ua_121	875	c_000000000012	None	short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]	None
K21687	Cmq_c19Ua_121	Cmq_c19Ua_121	229	c_000000000001	None	resuscitation-promoting factor RpfA	None
